negasi,Formalisasi
"['sampah', 'mo', 'balikin', 'akun', 'pake', 'email', 'susah', 'bgt', 'no', 'lama', 'lupa', 'pake', 'verifikasi', 'email', 'aj', 'si', 'buat', 'mulihin', 'kya', 'yg', 'lain', 'bantu', 'yg', 'jawab', 'mesin', 'njrit']","['sampah', 'mau', 'balikin', 'akun', 'pakai', 'email', 'susah', 'banget', 'no', 'lama', 'lupa', 'pakai', 'verifikasi', 'email', 'saja', 'si', 'buat', 'mulihin', 'kya', 'yang', 'lain', 'bantu', 'yang', 'jawab', 'mesin', 'njrit']"
"['kenapa', 'nggak', 'bisa', 'milih', 'jasa', 'kurir', 'kecewa', 'sekali']","['kenapa', 'tidak', 'bisa', 'milih', 'jasa', 'kurir', 'kecewa', 'sekali']"
"['payah', 'tiap', 'ingin', 'guna', 'spaylater', 'selalu', 'tidak_bisa', 'padahal', 'tagih', 'sudah', 'di', 'bayar']","['payah', 'tiap', 'ingin', 'guna', 'spaylater', 'selalu', 'tidak_bisa', 'padahal', 'tagih', 'sudah', 'di', 'bayar']"
"['emg', 'sih', 'semua', 'serba', 'ada', 'dishopee', 'paling', 'murah', 'juga', 'harga', 'tapi', 'makin', 'kesini', 'fitur', 'shopee', 'makin', 'buruk', 'dan', 'gaenak', 'gratis', 'ongkirnya', 'sekarang', 'ada', 'jam', 'tentu', 'cashbacknya', 'jg', 'tentu', 'doang', 'gasemua', 'toko', 'beda', 'banget', 'sama', 'shopee', 'yg', 'awal', 'dulu', 'lebih', 'enak', 'sumpah', 'makin', 'males', 'pake', 'shopee']","['emg', 'sih', 'semua', 'serba', 'ada', 'dishopee', 'paling', 'murah', 'juga', 'harga', 'tapi', 'makin', 'kesini', 'fitur', 'shopee', 'makin', 'buruk', 'dan', 'gaenak', 'gratis', 'ongkirnya', 'sekarang', 'ada', 'jam', 'tentu', 'cashbacknya', 'juga', 'tentu', 'doang', 'gasemua', 'toko', 'beda', 'banget', 'sama', 'shopee', 'yang', 'awal', 'dulu', 'lebih', 'enak', 'sumpah', 'makin', 'males', 'pakai', 'shopee']"
"['aplikasi', 'nya', 'jelek', 'banget', 'cuma', 'ada', 'gambar', 'perempuan', 'bawa', 'belanja', 'doang']","['aplikasi', 'nya', 'jelek', 'banget', 'cuma', 'ada', 'gambar', 'perempuan', 'bawa', 'belanja', 'doang']"
"['shopee', 'makin', 'lama', 'parah', 'bngt', 'udah', 'gx', 'pernah', 'ada', 'voucer', 'gratis', 'ongkir', 'cod', 'malah', 'biaya', 'tangan', 'mahal', 'banget', 'semua', 'voucer', 'isi', 'nya', 'shopeepay', 'gratis', 'ongkir', 'nya', 'cuma', 'laku', 'di', 'toko', 'star', '', 'mall', 'aja', 'padahal', 'di', 'akun', 'suami', 'ada', 'voucer', 'minimal', 'baja', 'rb', 'tp', 'di', 'akun', 'saya', 'gx', 'ada']","['shopee', 'makin', 'lama', 'parah', 'bngt', 'sudah', 'gx', 'pernah', 'ada', 'voucer', 'gratis', 'ongkos kirim', 'cod', 'bahkan', 'biaya', 'tangan', 'mahal', 'banget', 'semua', 'voucer', 'isi', 'nya', 'shopeepay', 'gratis', 'ongkos kirim', 'nya', 'cuma', 'laku', 'di', 'toko', 'star', '', 'mall', 'saja', 'padahal', 'di', 'akun', 'suami', 'ada', 'voucer', 'minimal', 'baja', 'ribu', 'tapi', 'di', 'akun', 'saya', 'gx', 'ada']"
"['kok', 'suram', 'menu', 'shopeefood', 'tidak_ada', 'di', 'menu', 'shopee', 'suda', 'update', 'tetep', 'tidak_ada', 'yg', 'komen', 'di', 'ig', 'shopeefood', 'juga', 'sama', 'tidak_ada', 'shopefood', 'suram', 'shopeefood']","['kok', 'suram', 'menu', 'shopeefood', 'tidak_ada', 'di', 'menu', 'shopee', 'suda', 'terbaru', 'tetep', 'tidak_ada', 'yang', 'komen', 'di', 'ig', 'shopeefood', 'juga', 'sama', 'tidak_ada', 'shopefood', 'suram', 'shopeefood']"
"['atur', 'map', 'error', 'tolong', 'baik', 'camat', 'ny', 'gk', 'bisa', 'pilih', 'google', 'map', 'ny', 'juga', 'error', 'pdahal', 'sudah', 'sesuai', 'dengan', 'tata', 'letak', 'rumah', 'saya', 'tapi', 'tidak_bisa', 'pilih']","['atur', 'map', 'error', 'tolong', 'baik', 'camat', 'ny', 'gk', 'bisa', 'pilih', 'google', 'map', 'ny', 'juga', 'error', 'padahal', 'sudah', 'sesuai', 'dengan', 'tata', 'letak', 'rumah', 'saya', 'tapi', 'tidak_bisa', 'pilih']"
"['gimana', 'sih', 'shopee', 'dari', 'tanggal', 'february', 'sampai', 'sekrang', 'gelang', 'pesan', 'sya', 'belum', 'dtg', 'gk', 'jelas', 'bgt', 'nama', 'toko', 'tik', 'id', 'sumpah', 'deh', 'gk', 'jelas', 'sampe', 'sekarang', 'gk', 'dtg', 'buat', 'kalian', 'yg', 'sen', 'tik', 'id', 'jgn', 'mau', 'deh', 'bohong', 'dann', 'di', 'tegur', 'ya', 'buat', 'shopee', 'soal', 'sering', 'bgt', 'barang', 'dgn', 'foto', 'jauhh', 'banget', 'beda', 'bagett', 'jdi', 'nyesel', 'gitu', 'download']","['bagaimana', 'sih', 'shopee', 'dari', 'tanggal', 'februari', 'sampai', 'sekarang', 'gelang', 'pesan', 'sya', 'belum', 'datang', 'gk', 'jelas', 'banget', 'nama', 'toko', 'tik', 'id', 'sumpah', 'deh', 'gk', 'jelas', 'sampai', 'sekarang', 'gk', 'datang', 'buat', 'kalian', 'yang', 'sen', 'tik', 'id', 'jangan', 'mau', 'deh', 'bohong', 'dann', 'di', 'tegur', 'iya', 'buat', 'shopee', 'soal', 'sering', 'banget', 'barang', 'dengan', 'foto', 'jauhh', 'banget', 'beda', 'bagett', 'jadi', 'sesal', 'gitu', 'unduh']"
"['saya', 'kecewa', 'sama', 'apk', 'ini', 'karena', 'saya', 'tidak_bisa', 'daftar', 'dan', 'kenapa', 'apk', 'nya', 'sangat', 'lola']","['saya', 'kecewa', 'sama', 'aplikasi', 'ini', 'karena', 'saya', 'tidak_bisa', 'daftar', 'dan', 'kenapa', 'aplikasi', 'nya', 'sangat', 'lambat berfikir']"
"['maaf', 'bintang', 'saja', 'saya', 'guna', 'shopee', 'yg', 'sudah', 'lumayan', 'lama', 'bahkan', 'lebih', 'suka', 'shopee', 'dari', 'lain', 'tapi', 'telah', 'di', 'update', 'ke', 'versi', 'yg', 'sekarang', 'tidak_aplikasi', 'tambah', 'baik', 'malah', 'tambah', 'beranta', 'masa', 'search', 'di', 'toko', 'nya', 'sudah', 'tidak_bisa', 'cari', 'anda', 'tidak_sedia', 'sudah', 'begitu', 'pesan', 'lebih', 'dari', 'saja', 'tidak_bisa', 'lho', 'bagaimana', 'cerita', 'orang', 'mau', 'beli', 'kok', 'batas', 'sih', 'ini', 'di', 'semua', 'barang', 'yg', 'jual']","['maaf', 'bintang', 'saja', 'saya', 'guna', 'shopee', 'yang', 'sudah', 'lumayan', 'lama', 'bahkan', 'lebih', 'suka', 'shopee', 'dari', 'lain', 'tapi', 'telah', 'di', 'terbaru', 'ke', 'versi', 'yang', 'sekarang', 'tidak_aplikasi', 'tambah', 'baik', 'bahkan', 'tambah', 'beranta', 'masa', 'search', 'di', 'toko', 'nya', 'sudah', 'tidak_bisa', 'cari', 'anda', 'tidak_sedia', 'sudah', 'begitu', 'pesan', 'lebih', 'dari', 'saja', 'tidak_bisa', 'lho', 'bagaimana', 'cerita', 'orang', 'mau', 'beli', 'kok', 'batas', 'sih', 'ini', 'di', 'semua', 'barang', 'yang', 'jual']"
"['saya', 'tidak_bisa', 'guna', 'paylaternya', 'lagi', 'sdh', 'lama', 'bgt', 'sdh', 'update', 'sy', 'tdk', 'ada', 'shopee', 'food', '', 'fresh']","['saya', 'tidak_bisa', 'guna', 'paylaternya', 'lagi', 'sdh', 'lama', 'banget', 'sdh', 'terbaru', 'saya', 'tidak', 'ada', 'shopee', 'food', '', 'fresh']"
"['tolong', 'dong', 'sgera', 'selesai', 'masalah', 'saya', 'yg', 'tidak_terima', 'kode', 'otp', 'saat', 'tambah', 'rekening', 'bank', 'sudah', 'jam', 'saya', 'buat', 'adu', 'tidak_kunjung', 'selesai', 'cuma', 'suruh', 'tunggu', 'dan', 'tunggu', 'saldo', 'saya', 'lumayan', 'yg', 'ada', 'di', 'saldo', 'jual', 'ga', 'bisa', 'saya', 'tarik', 'tolong', 'selesai', 'sudah', 'bosan', 'suruh', 'tunggu']","['tolong', 'dong', 'sgera', 'selesai', 'masalah', 'saya', 'yang', 'tidak_terima', 'kode', 'otp', 'saat', 'tambah', 'rekening', 'bank', 'sudah', 'jam', 'saya', 'buat', 'adu', 'tidak_kunjung', 'selesai', 'cuma', 'suruh', 'tunggu', 'dan', 'tunggu', 'saldo', 'saya', 'lumayan', 'yang', 'ada', 'di', 'saldo', 'jual', 'ga', 'bisa', 'saya', 'tarik', 'tolong', 'selesai', 'sudah', 'bosan', 'suruh', 'tunggu']"
"['aplikasi', 'lambat', 'di', 'banding', '', 'kp', '', 'ed', 'why', 'saya', 'mau', 'bayar', 'eror', 'selalu', 'tampil', 'jadi', 'salah', 'coba', 'lagi', 'ketika', 'coba', 'lagi', 'tetap', 'saja', 'tejadi', 'salah', 'belanja', 'online', 'agar', 'lebih', 'mudah', 'dan', 'simple', 'kenapa', 'jadi', 'susah', 'dan', 'repot', 'please', 'fix', 'it', 'thx']","['aplikasi', 'lambat', 'di', 'banding', '', 'kp', '', 'edisi', 'why', 'saya', 'mau', 'bayar', 'error', 'selalu', 'tampil', 'jadi', 'salah', 'coba', 'lagi', 'ketika', 'coba', 'lagi', 'tetap', 'saja', 'tejadi', 'salah', 'belanja', 'online', 'agar', 'lebih', 'mudah', 'dan', 'sederhana', 'kenapa', 'jadi', 'susah', 'dan', 'repot', 'tolong', 'memperbaiki', 'it', 'terima kasih']"
"['kalau', 'pesan', 'dari', 'luar', 'negri', 'masa', 'iya', 'lama', 'banget', 'kirim', 'selalu', 'lebih', 'dari', 'hari', 'dari', 'estimasi', 'waktu', 'udh', 'gitu', 'jasa', 'kirim', 'tidak_jelas', 'pakai', 'apa', 'di', 'menu', 'kirim', 'standar', 'tapi', 'tidak_tau', 'entak', 'jasa', 'mana', 'yg', 'pakai']","['kalau', 'pesan', 'dari', 'luar', 'negri', 'masa', 'iya', 'lama', 'banget', 'kirim', 'selalu', 'lebih', 'dari', 'hari', 'dari', 'estimasi', 'waktu', 'udh', 'gitu', 'jasa', 'kirim', 'tidak_jelas', 'pakai', 'apa', 'di', 'menu', 'kirim', 'standar', 'tapi', 'tidak_tahu', 'entak', 'jasa', 'mana', 'yang', 'pakai']"
"['pliss', 'lah', 'knp', 'kode', 'verifikasi', 'sy', 'tdk', 'kirim', 'sdh', 'pakai', 'segala', 'macam', 'cara', 'tpi', 'tdk', 'bisa', 'pda', 'hal', 'email', 'sma', 'kata', 'sandi', 'sudah', 'benar']","['tolong', 'lah', 'kenapa', 'kode', 'verifikasi', 'saya', 'tidak', 'kirim', 'sdh', 'pakai', 'segala', 'macam', 'cara', 'tapi', 'tidak', 'bisa', 'pda', 'hal', 'email', 'sama', 'kata', 'sandi', 'sudah', 'benar']"
"['sudah', 'selesai', 'taman', 'shopee', 'terang', 'gratis', 'ga', 'tau', 'bayar', 'pas', 'di', 'masukin', 'keranjang', 'bohong', 'bikin', 'dosa', 'aja', 'nih', 'mending', 'lapak', 'lain', 'bulsit']","['sudah', 'selesai', 'taman', 'shopee', 'terang', 'gratis', 'ga', 'tahu', 'bayar', 'pas', 'di', 'masukkan', 'keranjang', 'bohong', 'bikin', 'dosa', 'saja', 'ini', 'lebih baik', 'lapak', 'lain', 'bulsit']"
"['sekarang', 'saya', 'turun', 'lgi', 'jadi', 'bintang', 'smpek', 'saya', 'dpet', 'spaylater', 'sma', 'shopee', 'pinjam', 'mkasih', 'knap', 'sih', 'skarang', 'buka', 'akun', 'shopee', 'jadi', 'lelet', 'gin', 'buka', 'apk', 'lain', 'aman', 'saja']","['sekarang', 'saya', 'turun', 'lagi', 'jadi', 'bintang', 'smpek', 'saya', 'dapat', 'spaylater', 'sama', 'shopee', 'pinjam', 'mkasih', 'knap', 'sih', 'sekarang', 'buka', 'akun', 'shopee', 'jadi', 'lambat', 'gin', 'buka', 'aplikasi', 'lain', 'aman', 'saja']"
"['kecewa', 'duit', 'raib', 'di', 'akun', 'istri', 'saya', 'saya', 'lapor', 'bahwa', 'saya', 'mau', 'kena', 'tipu', 'dengan', 'niat', 'agar', 'pihak', 'shopee', 'bisa', 'bantu', 'malah', 'akun', 'istri', 'saya', 'kena', 'blok', 'saldo', 'shopee', 'pay', 'istri', 'saya', 'semua', 'di', 'rampok', 'pihak', 'shopee', 'saran', 'saya', 'hati', 'kalian', 'klo', 'mo', 'isi', 'saldo', 'di', 'shoppe', 'mending', 'klo', 'ko', 'belanja', 'bayar', 'langsung', 'ke', 'indomaret', 'atau', 'alfamart', 'tidak_pernah', 'top', 'up', 'alias', 'isi', 'saldo', 'nanti', 'nasib', 'kita', 'sama', 'anda', 'mau']","['kecewa', 'uang', 'raib', 'di', 'akun', 'istri', 'saya', 'saya', 'lapor', 'bahwa', 'saya', 'mau', 'kena', 'tipu', 'dengan', 'niat', 'agar', 'pihak', 'shopee', 'bisa', 'bantu', 'bahkan', 'akun', 'istri', 'saya', 'kena', 'bodoh', 'saldo', 'shopee', 'bayar', 'istri', 'saya', 'semua', 'di', 'rampok', 'pihak', 'shopee', 'saran', 'saya', 'hati', 'kalian', 'kalau', 'mau', 'isi', 'saldo', 'di', 'shoppe', 'lebih baik', 'kalau', 'ko', 'belanja', 'bayar', 'langsung', 'ke', 'indomaret', 'atau', 'alfamart', 'tidak_pernah', 'top', 'up', 'alias', 'isi', 'saldo', 'nanti', 'nasib', 'kita', 'sama', 'anda', 'mau']"
"['hai', 'admin', 'saya', 'bagai', 'seller', 'kecewa', 'karena', 'makin', 'hari', 'tidak_malah', 'makin', 'baik', 'tapi', 'performa', 'makin', 'turun', 'telah', 'di', 'update', 'masalah', 'mulai', 'dari', 'kode', 'otp', 'tidak_masuk', 'isi', 'jasa', 'ongkir', 'gagal', 'terus', 'beri', 'solusi', 'yang', 'cuma', 'itu', 'aja', 'hapus', 'cache', 'restart', 'hp', 'blablabla', 'dan', 'gaada', 'hasil', 'dll', 'jadi', 'gabisa', 'jual', 'tolong', 'baik', 'lagi', 'dari', 'pada', 'yang', 'pake', 'shopee', 'pindah', 'ke', 'lain', 'hati', 'kalau', 'udah', 'baik', 'bakal', 'kasih', 'bintang', 'lagi']","['hai', 'admin', 'saya', 'bagai', 'seller', 'kecewa', 'karena', 'makin', 'hari', 'tidak_bahkan', 'makin', 'baik', 'tapi', 'performa', 'makin', 'turun', 'telah', 'di', 'terbaru', 'masalah', 'mulai', 'dari', 'kode', 'otp', 'tidak_masuk', 'isi', 'jasa', 'ongkos kirim', 'gagal', 'terus', 'beri', 'solusi', 'yang', 'cuma', 'itu', 'saja', 'hapus', 'cache', 'restart', 'seluler', 'blablabla', 'dan', 'tidak ada uang', 'hasil', 'dan lain lain', 'jadi', 'tidak bisa', 'jual', 'tolong', 'baik', 'lagi', 'dari', 'pada', 'yang', 'pakai', 'shopee', 'pindah', 'ke', 'lain', 'hati', 'kalau', 'sudah', 'baik', 'bakal', 'kasih', 'bintang', 'lagi']"
"['market', 'lintah', 'ne', 'iklan', 'rb', 'ga', 'ad', 'pun', 'order', 'masuk', 'yang', 'bner', 'aja', 'ini', 'market', 'tai', 'bner', 'ne', 'rusak', 'ukm']","['market', 'lintah', 'ini', 'iklan', 'ribu', 'ga', 'ada', 'pun', 'order', 'masuk', 'yang', 'bener', 'saja', 'ini', 'market', 'kotoran', 'bener', 'ini', 'rusak', 'ukm']"
"['biyaya', 'tangan', 'gila', 'gila', 'asu', 'jadi', '', 'ngebunuh', 'dropship', 'kenapa', 'matiin', 'dropship', 'pdahal', 'kan', 'mau', 'dropshiper', 'mau', 'tidak_ga', 'ngaruh', 'lama', 'semua', 'beli', 'bayar', 'dan', 'jual', 'di', 'bayar']","['biyaya', 'tangan', 'gila', 'gila', 'anjing', 'jadi', '', 'ngebunuh', 'dropship', 'kenapa', 'mati', 'dropship', 'padahal', 'kan', 'mau', 'dropshiper', 'mau', 'tidak_ga', 'berpengaruh', 'lama', 'semua', 'beli', 'bayar', 'dan', 'jual', 'di', 'bayar']"
"['dulu', 'voucher', 'ongkir', '', 'cashback', 'bisa', 'guna', 'bareng', 'sekarang', 'hanya', 'pilih', 'salah', 'satu', 'saja']","['dulu', 'voucer', 'ongkos kirim', '', 'cashback', 'bisa', 'guna', 'bareng', 'sekarang', 'hanya', 'pilih', 'salah', 'satu', 'saja']"
"['loading', 'saat', 'buka', 'menu', 'lain', 'seperti', 'hisap', 'rokok', 'batang', 'sampai', 'habis', 'lama', 'banget']","['loading', 'saat', 'buka', 'menu', 'lain', 'seperti', 'hisap', 'rokok', 'batang', 'sampai', 'habis', 'lama', 'banget']"
"['pesan', 'barang', 'lama', 'hari', 'dan', 'ada', 'notifikasi', 'bahwa', 'paket', 'sudah', 'sampai', 'di', 'tangan', 'saya', 'tapi', 'saya', 'tidak_sama', 'sekali', 'terima', 'barang', 'sebut', 'kerabat', 'dan', 'orang', 'dekat', 'juga', 'tidak_tahu', 'nya', 'yang', 'saya', 'ragu', 'pada', 'akhir', 'jadi', 'lebih', 'efektif', 'bayar', 'di', 'tempat', 'dari', 'pada', 'kirim', 'via', 'alfamart', 'atau', 'atm', 'jika', 'barang', 'tidak_sampai', 'kalo', 'sistem', 'cod', 'maka', 'uang', 'kita', 'juga', 'aman', 'dan', 'tidak_perlu', 'lalu', 'cara', 'rumit', 'seperti', 'bayar', 'via', 'alfamart', 'atau', 'atm', 'sekali', 'lagi', 'saya', 'sesal', 'telah', 'belanja', 'di', 'sini']","['pesan', 'barang', 'lama', 'hari', 'dan', 'ada', 'notifikasi', 'bahwa', 'paket', 'sudah', 'sampai', 'di', 'tangan', 'saya', 'tapi', 'saya', 'tidak_sama', 'sekali', 'terima', 'barang', 'sebut', 'kerabat', 'dan', 'orang', 'dekat', 'juga', 'tidak_tahu', 'nya', 'yang', 'saya', 'ragu', 'pada', 'akhir', 'jadi', 'lebih', 'efektif', 'bayar', 'di', 'tempat', 'dari', 'pada', 'kirim', 'melalui', 'alfamart', 'atau', 'atm', 'jika', 'barang', 'tidak_sampai', 'kalau', 'sistem', 'cod', 'maka', 'uang', 'kita', 'juga', 'aman', 'dan', 'tidak_perlu', 'lalu', 'cara', 'rumit', 'seperti', 'bayar', 'melalui', 'alfamart', 'atau', 'atm', 'sekali', 'lagi', 'saya', 'sesal', 'telah', 'belanja', 'di', 'sini']"
"['kecewa', 'banget', 'sekarang', 'nggak', 'bisa', 'milih', 'ekspedisi', 'dah', 'pindah', 'commerce', 'lain', 'aja']","['kecewa', 'banget', 'sekarang', 'tidak', 'bisa', 'milih', 'ekspedisi', 'sudah', 'pindah', 'commerce', 'lain', 'saja']"
"['saya', 'udah', 'download', 'tapi', 'tetep', 'gabisa', 'tiap', 'udah', 'mau', 'mesen', 'suruh', 'masukin', 'kode', 'udah', 'dimasukin', 'tetep', 'salah', 'jadi', 'males']","['saya', 'sudah', 'unduh', 'tapi', 'tetep', 'tidak bisa', 'tiap', 'sudah', 'mau', 'mesen', 'suruh', 'masukkan', 'kode', 'sudah', 'dimasukin', 'tetep', 'salah', 'jadi', 'males']"
"['kata', 'ada', 'bonus', 'instal', 'pertama', 'mana', 'bohong', 'lo', 'gua', 'unistal', 'aja']","['kata', 'ada', 'bonus', 'pasang', 'pertama', 'mana', 'bohong', 'kamu', 'saya', 'unistal', 'saja']"
"['kembali', 'ekspedisi', 'yg', 'dulu', 'kami', 'rasa', 'kecewa', 'karna', 'ongkir', 'makin', 'mahal']","['kembali', 'ekspedisi', 'yang', 'dulu', 'kami', 'rasa', 'kecewa', 'karena', 'ongkos kirim', 'makin', 'mahal']"
"['kenapa', 'saya', 'tdk', 'bisa', 'login', 'kode', 'otp', 'nya', 'gk', 'masuk', 'trs', 'aq', 'coba', 'lagy', 'malah', 'sistem', 'alami', 'ganguang', 'mau', 'nya', 'aplikasi', 'ni', 'apa', 'sih', 'ngajak', 'ribut', 'apa', 'gimana', 'ni', 'aplikasi']","['kenapa', 'saya', 'tidak', 'bisa', 'login', 'kode', 'otp', 'nya', 'gk', 'masuk', 'terus', 'saya', 'coba', 'lagy', 'bahkan', 'sistem', 'alami', 'ganguang', 'mau', 'nya', 'aplikasi', 'ini', 'apa', 'sih', 'ngajak', 'ribut', 'apa', 'bagaimana', 'ini', 'aplikasi']"
"['tidak_suka', 'sama', 'fitur', 'baru', 'shopee', 'tentang', 'jasa', 'kirim', 'mending', 'balikin', 'seperti', 'yg', 'dulu', 'aja']","['tidak_suka', 'sama', 'fitur', 'baru', 'shopee', 'tentang', 'jasa', 'kirim', 'lebih baik', 'balikin', 'seperti', 'yang', 'dulu', 'saja']"
"['ko', 'shope', 'tambak', 'jelek', 'aja', 'gilir', 'udh', 'nemu', 'barang', 'mau', 'di', 'beli', 'anda', 'tidak_bida', 'tambak', 'toko', 'ini', 'gmna', 'sya', 'mau', 'beli', 'tambah', 'ga', 'jelas', 'aja', 'ni', 'shope', 'udhmah', 'gratis', 'ongkir', 'nya', 'ga', 'prnah', 'ada']","['ko', 'shopee', 'tambak', 'jelek', 'saja', 'gilir', 'udh', 'nemu', 'barang', 'mau', 'di', 'beli', 'anda', 'tidak_bida', 'tambak', 'toko', 'ini', 'gimana', 'sya', 'mau', 'beli', 'tambah', 'ga', 'jelas', 'saja', 'ini', 'shopee', 'udhmah', 'gratis', 'ongkos kirim', 'nya', 'ga', 'pernah', 'ada']"
"['kenapa', 'kalau', 'di', 'pc', 'bisa', 'login', 'tapi', 'di', 'aplikasi', 'enggak', 'bisa', 'login', 'selalu', 'masalah', 'jaring']","['kenapa', 'kalau', 'di', 'pc', 'bisa', 'login', 'tapi', 'di', 'aplikasi', 'tidak', 'bisa', 'login', 'selalu', 'masalah', 'jaringan']"
"['pas', 'nonton', 'live', 'klaim', 'koin', 'gagal', 'terus', 'padahal', 'jaring', 'bagus', 'banget', 'akan', 'sulit', 'guna']","['pas', 'nonton', 'langsung', 'klaim', 'koin', 'gagal', 'terus', 'padahal', 'jaringan', 'bagus', 'banget', 'akan', 'sulit', 'guna']"
"['kembali', 'hak', 'kita', 'untuk', 'bisa', 'pilih', 'ekspedisi', 'kirim', 'tidak_egois', 'donks']","['kembali', 'hak', 'kita', 'untuk', 'bisa', 'pilih', 'ekspedisi', 'kirim', 'tidak_egois', 'donks']"
"['daftar', 'sopee', 'payleter', 'gagal', 'terus', 'di', 'undur', 'trus', 'an', 'gagal', 'tah', 'hapa', 'salah', 'nya', 'jadi', 'malas', 'udah']","['daftar', 'sopee', 'payleter', 'gagal', 'terus', 'di', 'undur', 'terus', 'an', 'gagal', 'tah', 'hapa', 'salah', 'nya', 'jadi', 'malas', 'sudah']"
"['aplikasi', 'maling', 'bayar', 'angsur', 'kredit', 'saya', 'bulan', 'belum', 'masuk', 'tapi', 'di', 'shopee', 'bilang', 'hasil', 'coba', 'komplain', 'ke', 'pihak', 'cs', 'chat', 'saya', 'selalu', 'akhir', 'dan', 'ada', 'yg', 'jawab', 'tp', 'tidak_muas', 'maksutnya', 'apa', 'shopee', 'ini', 'tolong', 'kembali', 'hak', 'orang']","['aplikasi', 'maling', 'bayar', 'angsur', 'kredit', 'saya', 'bulan', 'belum', 'masuk', 'tapi', 'di', 'shopee', 'bilang', 'hasil', 'coba', 'komplain', 'ke', 'pihak', 'cs', 'pesan', 'saya', 'selalu', 'akhir', 'dan', 'ada', 'yang', 'jawab', 'tapi', 'tidak_muas', 'maksud', 'apa', 'shopee', 'ini', 'tolong', 'kembali', 'hak', 'orang']"
"['sudah', 'langgan', 'tetapiketika', 'jadi', 'suatu', 'masalah', 'sangat', 'kecewa', 'dengan', 'hasil', 'selesai', 'dari', 'pihak', 'shoopee', 'kecewa', 'banget']","['sudah', 'langgan', 'tetapiketika', 'jadi', 'suatu', 'masalah', 'sangat', 'kecewa', 'dengan', 'hasil', 'selesai', 'dari', 'pihak', 'shoopee', 'kecewa', 'banget']"
"['gaenak', 'sekarang', 'gabisa', 'pilih', 'ekspedisi', 'sendiri', 'padahal', 'cuma', '', 'yg', 'bisa', 'andal', 'cepat', 'aman', 'langgan', 'ekspedisi', 'yg', 'lain', 'pada', 'gabut', 'kali', 'ya', 'pada', 'protes', 'ke', 'shopee', 'sedikit', 'order', 'tolong', 'kembali', 'ekspedisi', 'pilih', 'sendiri']","['gaenak', 'sekarang', 'tidak bisa', 'pilih', 'ekspedisi', 'sendiri', 'padahal', 'cuma', '', 'yang', 'bisa', 'andal', 'cepat', 'aman', 'langgan', 'ekspedisi', 'yang', 'lain', 'pada', 'gabut', 'kali', 'iya', 'pada', 'protes', 'ke', 'shopee', 'sedikit', 'order', 'tolong', 'kembali', 'ekspedisi', 'pilih', 'sendiri']"
"['ada', 'biaya', 'sembunyi', 'yang', 'tidak_transparan', 'dan', 'jumlah', 'nya', 'lebih', 'besar', 'daripada', 'biaya', 'admin', 'dan', 'itu', 'langsung', 'tagih', 'ke', 'tagih', 'shopepay', 'later', 'tanpa', 'konfirmasi', 'dan', 'pemberitahuan', 'belum', 'waspada', 'ayo', 'kita', 'tinggal', 'shopee']","['ada', 'biaya', 'sembunyi', 'yang', 'tidak_transparan', 'dan', 'jumlah', 'nya', 'lebih', 'besar', 'daripada', 'biaya', 'admin', 'dan', 'itu', 'langsung', 'tagih', 'ke', 'tagih', 'shopepay', 'later', 'tanpa', 'konfirmasi', 'dan', 'pemberitahuan', 'belum', 'waspada', 'ayo', 'kita', 'tinggal', 'shopee']"
"['server', 'nya', 'makin', 'down', 'dan', 'bot', 'nya', 'banyak', 'kalau', 'flash', 'sale', 'pasti', 'kalah', 'sama', 'bot', 'dan', 'emng', 'gbs', 'diharepin', 'sih']","['server', 'nya', 'makin', 'bawah', 'dan', 'robot', 'nya', 'banyak', 'kalau', 'flash', 'sale', 'pasti', 'kalah', 'sama', 'robot', 'dan', 'memang', 'tidak bisa', 'diharepin', 'sih']"
"['awal', 'suka', 'sekarang', 'muak', 'shope', 'makin', 'pelit', 'vocher', 'muluk', 'kenapa', 'kalau', 'punya', 'akun', 'lebih', 'dari', 'yang', 'penting', 'kan', 'banyak', 'yang', 'ndonlowd', 'kamu', 'shopee', 'sumpah', 'makin', 'muak', 'akuu', 'kalau', 'ken', 'guna', 'akun', 'hanya', 'sering', 'kasih', 'voucher', 'biar', 'nggak', 'nyari', 'nomor', 'baru', 'biar', 'dapet', 'voucher', 'guna', 'baru', 'udah', 'susah', 'nyari', 'nomor', 'baru', 'malah', 'tulis', 'voucher', 'baca', 'nih', 'baca']","['awal', 'suka', 'sekarang', 'muak', 'shopee', 'makin', 'pelit', 'voucer', 'muluk', 'kenapa', 'kalau', 'punya', 'akun', 'lebih', 'dari', 'yang', 'penting', 'kan', 'banyak', 'yang', 'ndonlowd', 'kamu', 'shopee', 'sumpah', 'makin', 'muak', 'akuu', 'kalau', 'ken', 'guna', 'akun', 'hanya', 'sering', 'kasih', 'voucer', 'biar', 'tidak', 'mencari', 'nomor', 'baru', 'biar', 'dapat', 'voucer', 'guna', 'baru', 'sudah', 'susah', 'mencari', 'nomor', 'baru', 'bahkan', 'tulis', 'voucer', 'baca', 'ini', 'baca']"
